MSCI EM Vol,Oil Vol,JPY,GTGBP3MO Corp,GTDEM3MO Corp,China Economic Activity Surprise,US Recession Probability in 1 year,US Monetary Policy Uncertainty,US Economic Policy Uncertainty,EU Economic Policy Uncertainty,China Economic Policy Uncertainty,University of Michigan Consumer Sentiment
-945.0230290016526,-80.41300283663004,-0.04996149791587028,-25294.324465997255,2.006775431984411,-1.419621884552959,-0.620470835028236,1.4089149228781883,-1.3139902427831949,-0.8796987899304826,-1.1372186620348623,-12.67859960283147
-929.2720706361604,-79.94912829007644,-0.07191393703962244,-26132.167221093074,2.006775431984411,-1.419621884552959,-0.6316354150278249,1.3990294688157383,-1.338023318856164,-0.9145543234877772,-1.16679705909194,-12.539183877372329
-126.3984795769145,-51.84586602427668,-0.08926344537936215,-25071.615161039186,1.980439140745192,-1.419621884552959,-0.5857584001157857,0.5364713647957459,-0.8806473867792929,-0.7986065639820025,-0.652894015912638,-5.634121401847888
-94.06732194597575,-45.73518667913389,-0.09138787497198349,-24557.684213196524,1.9695192151094183,-0.7279312341449677,-0.5651142344785609,0.4519539300566674,-0.786411049440742,-0.8114843306842935,-0.6101728837483692,-4.483046248000451
-64.89076872725745,-37.77488135101491,-0.09669894895353626,-10356.812059922384,1.963095729441316,0.5177658458177433,-0.3128869117589874,0.45602676331098096,-0.3079039999447408,-0.4000486353930644,-0.4702366333276073,-2.707361337688425
-59.73749864815541,-36.14833975203669,-0.10395741672832529,-11764.153250106463,1.9534605009391628,0.5177658458177433,-0.29920064568330085,0.44200489199020865,-0.3162844666208531,-0.41200561559286825,-0.4730700636333027,-2.709847323471391
-61.1946553736175,-37.46653678075414,-0.09723005635169188,-12029.335663261749,1.9553875466395934,0.5177658458177433,-0.3111802837124781,0.4493270734380006,-0.3245041066897106,-0.4224286112254292,-0.4775456680355746,-2.7985954013844623
-63.61717538023672,-38.63334802658285,-0.10696702531787201,-11893.727014480686,1.957314592340024,0.8290992950822645,-0.31371495245920045,0.4644520194584761,-0.32650957864094093,-0.4107153127781894,-0.49596041202782637,-2.9136041378909967
-60.03201154923667,-36.99709295110218,-0.10201002293508941,-11765.537705934847,1.9579569409068343,1.6076145596958806,-0.2959121312296809,0.44262289427962626,-0.3093721714996822,-0.3925961320549132,-0.4852223141706549,-2.7686605206015895
-54.10687618291332,-32.15160379425004,-0.12254617566376094,-12092.387544209321,1.9894320206805352,1.6076145596958806,-0.30668556949444414,0.27540633046509844,-0.32273598627285,-0.4371045639547077,-0.5153859786610555,-2.895475603230419
-41.76163301628182,-17.963211406748382,-0.1145795646914312,-8399.632425612437,1.9932861120813963,1.6076145596958806,-0.11300148170212526,0.2385272095061631,-0.232043185751566,-0.3814678932313558,-0.29970364103186514,-0.9803093052062511
-20.39527672092236,-15.19615506006356,-0.13263721622871122,-8521.080640571088,1.992001414947776,1.6076145596958806,-0.12040292174979822,0.16018554210102984,-0.19422717351750413,-0.37086082761919553,-0.23934212877226946,-0.6497609606087551
-35.36560338806619,-20.110925312536107,-0.11812028067913317,-8127.275678364194,1.9881473235469147,1.6076145596958806,-0.12068481855174536,0.24402756551847146,-0.23976104836685352,-0.35463803185951975,-0.29878615447057083,-0.9853077455019577
-46.56339663657091,-23.309310330378086,-0.08448347879596463,-9151.910993859028,1.9907167178141554,1.6076145596958806,-0.15088538170610657,0.2629655281716782,-0.31010275166360496,-0.4373212304273749,-0.32656035700005825,-1.2359930766649776
-47.73610877364292,-22.994386281794394,-0.0821820134039582,-8799.795491143073,1.9990672491826884,1.6076145596958806,-0.14218947455738964,-0.17593132924869487,0.04276201024171432,0.35039887208227516,-0.33166055838268643,0.1589948969312784
-47.342922611496014,-23.22634502247416,-0.08855530218182184,-9093.474089719075,2.006133083417601,1.6076145596958806,-0.1452641659354867,-0.17391132606100101,0.04367792419358353,0.3583995658072915,-0.3359260881678099,0.15765137820111202
-49.60808344104529,-24.284875921172823,-0.11245513509881025,-9151.48175203586,2.007417780551221,3.4240290828261095,-0.14826998975449202,-0.18134905580090127,0.04399533465905942,0.3645461015015605,-0.3520423486428786,0.16357642785293272
-51.227845650830304,-24.947969724430582,-0.09191898237013872,-7833.277571782766,2.017695357620185,3.4240290828261095,-0.14647606990750822,-0.1965429130810685,0.04056669220096329,0.32866625781976294,-0.3555519777954855,0.16192013977321063
-49.99287230848523,-23.971131853493596,-0.08749308738551136,-7573.3004268087525,1.9785120950447614,3.4240290828261095,-0.14223634182676684,-0.1909359176270958,0.039321907411535996,0.3209316684869918,-0.35003143552892,0.16122615277354074
-58.55476037604149,-26.72391778411023,-0.0738613308328587,-8102.633351409602,1.9939284606482066,1.348230565792884,-0.15365154689518554,-0.2438856677945595,0.04288853866932518,0.33716669211187517,-0.3728107820958845,0.17070705916578838
-51.592622046366365,-25.73294865398911,-0.09970855754308298,-7736.814408904604,2.008702477684842,1.348230565792884,-0.1487664679523103,-0.2227144036221668,0.04002010651744774,0.3285452382593101,-0.3636043561935076,0.15281497957546386
-60.74242507732817,-27.778539776797963,-0.10112484393816401,-11174.125902457596,2.0106295233852727,1.1535109289133234,-0.18194567203320247,-0.23028131224748352,0.05534752556329898,0.43107661320996293,-0.3982965244168419,0.19359208483729887
608.8358054570449,172.6429322076825,-0.08111979860764773,124.33755703289953,1.9939284606482066,1.0020219576842624,0.732259242154897,1.2311280920238143,-0.27320954268028,-0.33372789280979287,-0.2406371232358888,-1.2390774064297299
703.3963514916392,182.38999767948013,-0.0581051446875851,129.62754499057854,1.9759427007775205,1.0020219576842624,0.7740232947531455,1.353480140684331,-0.29672365623180813,-0.3480683062554626,-0.2568933658892022,-1.414668923047043
905.0722086751803,194.83895995489166,-0.032611989576130575,128.09945639778124,1.8982185241934837,1.0020219576842624,0.8040480611520677,1.5946004298430012,-0.32253864980444696,-0.34438061037366163,-0.27630034795473357,-1.7371919682479093
923.6899011042983,222.33987351353218,-0.0772250110211756,140.8633530284767,1.8834445071568484,1.0020219576842624,0.9632964836371635,1.540923340519141,-0.3734116312104949,-0.40647664479106227,-0.3143757461133254,-1.7563149685714117
946.3274517141753,219.72289934317956,-0.04535856713185783,142.76423401958382,1.706156302717227,1.0020219576842624,0.9795047179300652,1.5409220602656153,-0.3829959022084411,-0.40809980469718127,-0.31616837435115985,-1.812537636736762
907.1185332891289,203.7065331784911,-0.02712387979519273,131.4932981414635,1.6952363770814534,1.0020219576842624,0.9256105122268996,1.4943435769084374,-0.35440439097303605,-0.379041522322312,-0.30212737079728763,-1.7125236788695826
902.6579034597017,221.4396512206866,-0.05668885829250407,136.90985073501543,1.723499714021103,1.0020219576842624,1.0129181442631319,1.5012596584385132,-0.3757542597562895,-0.4092445167445425,-0.3178855993240664,-1.644793122644431
892.1219922215872,217.86917057189746,-0.06589471986052936,128.7107246970995,1.670184782975855,1.0020219576842624,1.0075252333234708,1.5240623123312476,-0.3643361800546488,-0.40512614390949603,-0.3178214094735843,-1.6350004577217587
922.6730092732078,220.2832161466158,-0.08076572700887757,133.88762959530672,1.5018894584715765,1.0020219576842624,1.0402688562207216,1.5563434198372166,-0.37930986088494945,-0.41968718871711796,-0.3296578370827864,-1.7190672725025147
868.0193765394191,215.18678515254612,-0.08182794180518804,128.31587843864023,1.6175122004974165,0.6994072981307662,1.0140998940488815,1.5030321338752513,-0.36127250770468733,-0.4080902174473584,-0.32554629319003453,-1.6353009516787043
719.0948920368978,160.20586708539642,-0.07456947403039901,70.25497536860757,1.6310015204004311,-0.9353657726864398,0.8162689323021309,1.326855172621524,-0.2448272992235971,-0.2937623451572192,-0.2671578568673203,-1.3849450173563518
706.9206851915275,160.26321459971953,-0.08837826638243676,59.65991644119039,1.6926669828142125,-0.9353657726864398,0.7424695269037638,1.2895869586970374,-0.22975515581379663,-0.281666926779788,-0.25397459656331056,-1.3480627419314752
550.5992782829848,148.5895028384668,-0.10572777472217647,58.14523310678684,1.7299231996892055,-0.9353657726864398,0.6372375039632745,0.007602731111280124,-0.2718696608762193,-0.5127216243556562,-0.2762161899847588,-1.138727545060712
506.37435026865694,143.56760966580558,-0.1278572496453137,59.424281926111796,1.7324925939564464,-0.9353657726864398,0.6323253432288339,0.007131173996659296,-0.26531825812077214,-0.516522478016699,-0.27482579461505424,-1.0905383878021497
471.95453270267967,136.83658024131807,-0.12307728306191618,56.947019517117546,1.891152689958571,-0.9353657726864398,0.5946082301060075,0.0070874445063397054,-0.24637455757465634,-0.4931863765146342,-0.26848747202034995,-1.0099039152593197
622.6940188168832,160.46470626147206,-0.11493363629020135,95.73560288189236,1.8828021585900383,-0.9353657726864398,0.8941330617541621,0.007037328074096927,-0.41065633147141195,-0.7634843211742769,-0.33555533245769675,-1.4855455832232116
605.3690263864931,158.64796798367013,-0.13104389403424552,92.75406369083593,1.890510341391761,-0.9353657726864398,0.8712663932568512,0.006680231122386922,-0.3981486035596953,-0.760497631627919,-0.3375303296626867,-1.450794015010817
539.9567394421713,143.12866162343477,-0.137063111213339,90.35911109324338,1.9084961012624473,-0.9353657726864398,0.7942665983205401,0.006054737828729704,-0.3616816151483983,-0.7241156162592438,-0.328426897285611,-1.345992291562535
699.0141996431439,185.49359020256435,-0.1352927532194878,111.5271482081219,1.9521758038055421,-0.9353657726864398,1.0526839564349468,0.00703787642420038,-0.4958874913887187,-0.9195231960459431,-0.411918156289909,-1.7724698212119148
682.3196663930123,183.87722888632882,-0.13564682481825796,113.42646660199517,1.9560298952064037,-0.9353657726864398,1.0304097154588876,0.0068336451735457136,-0.48997753168379765,-0.9220404575008351,-0.4120638616191358,-1.7546801545909374
1142.110009920418,264.78037738453673,-0.11723510168220778,123.79203057529082,1.9643804265749365,-1.419621884552959,1.420750075087389,0.01067091104161706,-0.6947086723204686,-1.0912974474050843,-0.5257488510503933,-2.5671757459047755
1236.0654603254886,275.2411325674016,-0.1278572496453137,131.1752301799661,1.9335476953680457,-1.419621884552959,1.5587935774712345,0.010776268830054402,-0.7565045214272146,-1.1772037604592192,-0.5492988394537353,-2.797391011416732
1212.069387214785,271.72891948788447,-0.13015871503732013,132.67668934588752,1.827560181844359,-1.419621884552959,1.609559581828808,0.010102812214466758,-0.7606750462149698,-1.2236729136166984,-0.5565861514541414,-2.761558035600093
1213.2795281442443,294.7786257644818,-0.15317336895738276,127.84089342965257,1.824348439010308,-0.8692482840444995,1.7387555264771417,0.009432545374395689,-0.7972020427785873,-1.2986250032996456,-0.6017921258746125,-2.8765205632667588
1210.764963989316,291.98096739863877,-0.16839844770450113,133.2892104443314,1.8397648046137534,-0.8692482840444995,1.7707077456439706,0.009192846050664663,-0.8259284641070317,-1.345852597044716,-0.6125357094835477,-2.898686958423934
1266.4612288553867,312.16257671484476,-0.17052287729712245,130.64814559713216,1.8449035931482352,-0.8692482840444995,1.878425539089924,0.009986905994223848,-0.8646411364062664,-1.3235771066367945,-0.5572184879262937,-2.792658276901205
981.4682605934024,317.02337220376904,-0.17778134507191148,33.959748301567075,1.8269178332775489,-0.6629035942169055,1.2025129466277045,0.00858268342524673,-0.4895978780366738,-0.8639904771921001,-0.38847656295588706,-2.0535370310668593
939.1889210909085,240.85760805269902,-0.18220724005653885,33.05615238023348,1.8661010958529725,-0.6629035942169055,0.9723144572520709,0.008109490436072713,-0.41168750624079337,-0.7967641959226245,-0.3650658642159027,-1.9889270527420846
982.0369074593499,255.94193559813291,-0.17654209447621594,34.516426205403384,1.8513270788163372,-0.7279312341449677,1.0461599232443035,0.008385923929644424,-0.4376512911559452,-0.8323755176633476,-0.37825814858648465,-2.063540879618111
1004.2745388571518,264.7532634341326,-0.171762127892818,35.88523919385913,1.8294872275447898,-0.8143925654459667,1.1095069732345826,0.008370108789485376,-0.4583087884215089,-0.8608002195432909,-0.392144791103466,-2.090939155651936
927.1380517371766,246.38406590557778,-0.17123102049466277,35.458503847857564,1.8519694273831477,-0.8143925654459667,1.0561088197944606,0.007597604779359254,-0.43776076394342656,-0.8600256149330546,-0.39140572364318155,-1.9935177384817766
870.0527768144805,238.1487690526727,-0.16822141190511605,34.8807884064044,1.850684730249527,-0.8143925654459667,1.020609215396227,0.0073119417507009005,-0.41919543225299405,-0.8399327760969124,-0.37527532053419216,-1.8906032640198966
729.1019531598238,210.63947203288785,-0.15016376036783602,33.180040140020935,1.8288448789779796,-0.8143925654459667,0.9094413076758349,0.006138268220469666,-0.3765353073317016,-0.798556123410847,-0.3578876745909685,-1.6913445520804444
837.9880416450313,231.08188455820894,-0.15140301096353195,37.758988994692594,1.8352683646460817,-0.8143925654459667,1.018753951194091,0.006705092444712256,-0.4414187670414078,-0.8868800533157616,-0.3812005604284588,-1.9428940421921184
947.5158815568342,250.92908812901422,-0.13936457660534501,38.03418821761087,1.821136696176257,-0.8143925654459667,1.0822175234868368,4.767217297909136,-0.9502700339793844,-0.5648737536623254,-1.4823308149431336,27.13553723892096
916.5573994038112,258.9687231460551,-0.16237923052540804,36.95743430349365,1.846830638848666,-0.8143925654459667,1.1113100221960144,4.705221160678693,-0.9553322167938164,-0.5713786942007077,-1.4660971668275327,25.65923478885636
914.315358522836,259.3372372113785,-0.15317336895738276,40.11828764935203,1.862247004452111,-0.8143925654459667,1.1355890963004716,4.52355248735345,-1.0156189270824225,-0.6111889344642377,-1.4815339586435643,26.644319938057773
943.5245264098178,269.9934274918909,-0.15653704914569966,40.32626234669194,1.8628893530189214,-0.8143925654459667,1.1868480108484845,4.749130204427643,-1.040057451556039,-0.6104935200021869,-1.501154281604291,27.415484123608625
972.1266103269093,261.51172063060426,-0.13653200381518374,40.459575999431095,1.8712398843874543,-0.8143925654459667,1.13747530530689,4.944721550198717,-1.0199474570259217,-0.6036141593168525,-1.5714016852258383,27.613202387871624
1031.1202544966575,271.5483982423045,-0.1170580658828227,39.66401526203764,1.8487576845490963,-0.8143925654459667,1.1235613747681845,5.42029692184742,-1.0148759286400637,-0.5741415260775731,-1.5598561976300955,28.6322979426368
1163.3755900261715,294.70255890550357,-0.10820627591356796,40.67738169541156,1.8750939757883156,-0.8143925654459667,1.1888876860800168,5.910753656542607,-1.0785601059322534,-0.5764377597947706,-1.5588557083409629,31.61002532389596
1594.1036270313907,348.1566671201929,-0.13759421861149423,42.21898968600492,1.8815174614564179,-0.6124072704738851,2.125657228573425,7.320653468889769,-1.338273166930783,-0.674371376733937,-1.7633830020917685,39.9781580727008
1660.0732702123307,366.8806054101809,-0.14998672456845094,43.055975892923065,1.8860139014240893,-0.2087999634343483,2.2147692003161046,7.334157758844323,-1.4150179941858225,-0.7052588088261236,-1.8077736827789985,41.15882042902887
1807.2921868623962,388.1510797554789,-0.15246522575984245,43.34608567805853,1.9463946667042502,-0.2087999634343483,2.333737002597964,7.682305610522748,-1.4949826757066944,-0.7254106039565797,-1.7945586499989308,43.069299376904866
1680.539731067182,377.6324905930049,-0.1517570825623021,41.6923998670198,2.026688237555528,-0.2087999634343483,2.27135529280778,7.40947035781055,-1.4318001814780297,-0.6997606569327874,-1.654979209955086,40.09858352012648
1663.3479712995936,385.80172639814776,-0.14963265296968078,42.75990568631627,2.0254035404219075,-0.2087999634343483,2.382646702979866,7.503133942085271,-1.465042280711861,-0.7252554726932845,-1.6905901973467377,40.48862006960251
1656.5746139067392,383.23273105333493,-0.142905292593047,42.40700570727275,2.03246937465682,-0.2087999634343483,2.366664791586163,7.443528416378947,-1.4627756529925868,-0.7264153406073656,-1.6949882877975666,40.32086512816906
1347.1091072379259,347.9454904421118,-0.15529779855000408,41.598766432437706,2.0395352088917322,-0.2087999634343483,2.2878836480083797,6.366788714663919,-1.342794100106419,-0.703618873658523,-1.5186504790929678,36.27839578622021
1447.8270167856315,374.99170605654433,-0.15529779855000408,41.1798864529294,2.044673997426214,-0.2087999634343483,2.3232014930077085,6.845099753997565,-1.4184276630028105,-0.7297643757138295,-1.5549482243757524,37.68888229996246
1645.0120224694763,399.3428362682982,-0.16786734030634587,53.49235645958269,2.044031648859404,-0.2087999634343483,3.464557352109862,7.231021734655671,-1.764669941431075,-0.8326573785899243,-1.7766677345942206,42.18874087209654
1404.3172225168053,359.5754433044148,-0.16078590833094195,49.709269964786735,2.0543092259283675,0.8290992950822645,3.130923080994872,6.431927575739585,-1.6038185115889168,-0.7967385170192275,-1.6700947427299524,38.69811222777208
-895.5507288815896,143.12788729590764,-0.16910659090204183,47.43756890991113,2.0536668773615574,0.8290992950822645,2.9013601029759712,-1.0907161236085863,-0.6267367791053823,-0.6353738203122845,-0.24433178864912475,-2.337686499842734
-945.472199547169,153.4158152410751,-0.16910659090204183,48.27169939399059,2.0536668773615574,0.5177658458177433,3.0978522597657014,-1.1670981956012916,-0.6638156514856909,-0.6520043877561275,-0.24790309456706874,-2.3985837442909417
-737.4558978789352,142.30553325568152,-0.17158509209343292,35.79106944162448,2.0581633173292286,0.5177658458177433,1.6397477006973573,-1.0485939578776193,-0.5035091430277187,-0.5883120836599611,-0.22026084273493346,-1.971132130319398
-1263.3609580314776,185.0069473561871,-0.18203020425715377,36.49094299174072,2.0562362716287983,0.5177658458177433,1.706864822480142,-1.5868241460499608,-0.6446635096802016,-0.6454650946032835,-0.2966394457918648,-2.8453225059623906
-960.91961908729,165.05615691170868,-0.15140301096353195,35.38760105714657,2.0716526372322437,0.5177658458177433,1.549944445299659,-1.3116183167340285,-0.5637849330347608,-0.6005790775447036,-0.25789666980906123,-2.383319108473737
-740.97165687228,123.02524451232414,-0.15529779855000408,35.858630522070854,2.080645517167586,0.5177658458177433,1.2938611840470806,-0.9846163541589118,-0.46632215816829803,-0.5749288431214825,-0.2603389289857491,-2.1463765985451375
-784.3514448339805,131.27582639347366,-0.15476669115184885,36.671008612703616,2.095419534204222,0.5177658458177433,1.3719885005760122,-1.0154845996083786,-0.49477256349370247,-0.5900883366847823,-0.2656542163473412,-2.256427046041423
-578.1313153413773,104.12243341280863,-0.18751831403809202,36.26915376589655,2.1346027967796455,0.5177658458177433,1.2207937141812741,-0.6643796998338106,-0.4405157130713676,-0.5838014169096982,-0.2577295283673351,-2.0721632328895594
-378.06248278301933,74.4582053166973,-0.19123606582517907,35.16786487766028,2.143595676714989,0.5177658458177433,0.9765892531141741,-0.48473366428443077,-0.34320074000881257,-0.5489998843305144,-0.24698647655445072,-1.6780111099899757
-333.61953067014036,63.322875317286616,-0.2057530013747571,35.7410551818812,2.144880373848609,0.5177658458177433,0.8547081605480067,-0.4027351785902174,-0.3180134532565248,-0.544330329969355,-0.2621074465153954,-1.6279045667167766
-363.86625490023886,70.6635172378261,-0.2034515359827507,37.84803542892012,2.153230905217142,0.5177658458177433,0.9532079508508339,-0.41831245220716123,-0.3594037943953725,-0.5892004864930104,-0.27970191542456163,-1.7392233484319015
-369.28967181910093,72.09303482574873,-0.20628410877291237,38.25325261141128,2.1680049222537767,1.1535109289133234,0.9759296405213527,-0.43432218185677895,-0.35898319486942487,-0.5860186690393665,-0.2783803332181616,-1.7519274032142216
-351.8497372021126,70.54207987290764,-0.207700395167993,38.78496258697503,2.2039764419951493,1.405629264723799,0.9735821874055701,-0.40424131286248,-0.3598417199093402,-0.5943480395591977,-0.2841963706037747,-1.7115993522318904
-367.9849753510746,73.33751856880473,-0.20522189397660187,38.94599544891001,2.2014070477279084,1.405629264723799,0.20391084251903352,-0.42040941495022366,-0.368073628521562,-0.5987674359913715,-0.2835365007991968,-1.7479558326117581
-379.21091941368195,74.56504167944216,-0.22310250971449683,39.21133562118083,2.2039764419951493,1.2443316550698347,0.21171318235850206,-0.42030848590640935,-0.38147631195138815,-0.6219028080423611,-0.2868809611564352,-1.803491418459855
-385.8575743396672,75.59729472346656,-0.22363361711265206,38.24877079244976,2.1757131050555,1.2443316550698347,0.2126588936446118,-0.4302548757187873,-0.38343155364839504,-0.6226187219261563,-0.278899543238483,-1.7944415065898378
-410.36207959585846,80.71780911143516,-0.21265739755077598,38.36164748180522,2.2071881848292003,1.2443316550698347,0.22181261243258368,-0.4823822923278872,-0.39207026747266716,-0.622962995608865,-0.27653770651674253,-1.798921037222253
-409.6888211584925,83.88371766318603,-0.21619811353847795,39.01847385778049,2.212326973363682,1.2443316550698347,0.23093495882704504,-0.4813466486656816,-0.401890358221592,-0.635771315068838,-0.2751036705102834,-1.8005766876737928
-426.8316261527143,84.19031763442962,-0.20238932118644024,39.308242768467146,2.243159704570573,1.2443316550698347,0.23584760186956255,-0.5034297572664104,-0.4047615900416491,-0.6329870409650357,-0.28859698764085157,-1.919625717540503
-382.69472303362295,78.01550193295105,-0.21796847153232876,40.05225871442819,2.2393056131697118,1.8669985535988773,0.22471789002381706,-0.45406343469580285,-0.38355360003312017,-0.621378000628934,-0.2842148156870023,-1.819222927631974
-389.7520212378682,74.56036082194626,-0.219915865325565,50.29820966309208,2.242517356003763,1.6076145596958806,0.3149654374241481,-0.43883416091116917,-0.4418953556472841,-0.6680507307386375,-0.3043314599015973,-1.8957446457765474
-364.63488564949654,80.16642090790339,-0.22398768871142222,50.35755771681217,2.237378567469281,1.9708974643219264,0.3560475869238406,-0.4572136808955024,-0.4502391145852095,-0.6735650726176944,-0.26489015623879286,-1.7453781239137385
-387.2883370387521,82.31284329902543,-0.2266432257021988,49.676285644671125,2.23545152176885,1.9708974643219264,0.3540126004918694,-0.48931482027333,-0.4521280752863356,-0.6556317298977304,-0.2687048486862439,-1.856370091227638
-425.23666415003356,88.09359222382237,-0.2131885049489312,50.96604581177672,2.261787813008069,1.9708974643219264,0.36744064999249004,-0.5415459174984696,-0.4675802869389808,-0.6538044330662641,-0.27118653956337896,-2.0019986901701
-563.2066413241745,98.32236061249975,-0.2167292209366332,65.44832059629378,2.267568950109361,1.9708974643219264,0.5410640853115097,-0.6416689141137896,-0.6114618784797834,-0.7510158820525837,-0.3298637679916446,-2.4773801380784937
-598.0046451244878,102.4589470498538,-0.219915865325565,65.1870093602777,2.2765618300447046,1.9708974643219264,0.548804755551089,0.07288114358357822,-0.13185878671082174,-0.6737009840552888,-0.2556958953797418,-1.4602716776937503
-623.1083212817489,105.31472642616819,-0.22540397510650284,66.04520192203049,2.282342967145996,1.9708974643219264,0.5561231426049531,0.076181519087319,-0.13443625058709924,-0.68156899688829,-0.26222434871979194,-1.5110222469986052
-701.7476569415078,104.4118624445397,-0.21885365052925454,97.87527704281685,2.34978956666107,1.9708974643219264,0.9921743411698339,0.07670880907202808,-0.18166775502794322,-0.7937724491039878,-0.30458369431836185,-1.6845492152248407
-613.1878837066455,97.55431865782491,-0.2300069058905157,95.40247786328399,2.2515102359391057,1.9708974643219264,0.9574979066127299,0.06943893523566899,-0.17104810874347065,-0.7714218546301475,-0.28376319254370336,-1.5297920003270111
-604.4316499608356,97.77794301762147,-0.22788247629789435,94.88695492559131,2.255364327339967,1.9708974643219264,0.964317783997851,0.07191571783885059,-0.16907519195256265,-0.7639001071975218,-0.27282627171705226,-1.461989401946175
-621.6477023956477,99.57901769272634,-0.22381065291203714,93.76875699665948,2.2476561445382446,0.24530366734820894,0.9602498818592482,0.07548729339062776,-0.16994439761564079,-0.7659731531225406,-0.2785648388758731,-1.479385845517557
-643.9064421281456,102.68930882456581,-0.23531797987206846,91.9207918414402,2.2476561445382446,0.24530366734820894,0.9735821874055701,0.07781952011720394,-0.17029560027084023,-0.7542087413879929,-0.2767608241721729,-1.5282868454807481
-665.8734821852426,110.09846616494653,-0.23850462426100028,95.24427245322157,2.2360938703356603,0.24530366734820894,0.8891060901062653,0.08014620832919092,-0.17726265337222522,-0.7772753631957129,-0.28158292123493395,-1.5873186117516271
-830.0711228728885,119.83411907959406,-0.23443280087514307,91.03197875620238,2.2245315961330765,0.19480734360518853,0.8613007925964412,0.09487484207815446,-0.18594637028603386,-0.7619715002058683,-0.3114987828938418,-1.864702944168882
-1014.5649057248353,131.60227438599077,-0.20716928776983776,108.14083233692256,2.214896367630923,0.19480734360518853,0.9612121323579322,0.1061909179553325,-0.22238861462425835,-0.8471014784137952,-0.3433135429200658,-2.312099765133944
-1195.9130652021443,156.2510064508188,-0.2050448581772168,113.49472957930284,2.2020493962947185,0.451648357175803,1.094389166264537,0.12903336517539882,-0.250219120541673,-0.9006890520598025,-0.35592006879674914,-2.4152454643796197
-1223.9371103126548,156.68289458685481,-0.22965283429174554,114.02909366726344,2.187917727824894,0.451648357175803,1.107338014452469,0.13368719930142442,-0.2568542023548458,-0.9790360524913457,-0.38940444359924126,-2.3484041622353113
-967.7156220719331,143.92663417157402,-0.24275348344624256,113.37540101178699,2.209757579096441,0.451648357175803,1.0984630366932233,0.11256602481476399,-0.23727423440115528,-0.9660024210540401,-0.3573596799611579,-2.0162560927585007
-977.2151686557061,145.36999375005922,-0.2390357316591555,118.81390172355994,2.2245315961330765,0.451648357175803,1.1253750119734975,0.113609511208773,-0.24443230275037467,-0.9963390788810714,-0.3621034004625434,-2.0562431164772748
-951.4319835879362,143.02978019952295,-0.24204534024870225,117.63744516949765,2.226458641833507,0.451648357175803,1.1175293316486716,0.11100274186621642,-0.2408379849172679,-0.9867473207200631,-0.3644039428957999,-1.9832293075553202
-934.673357348982,139.43174975434098,-0.24062905385362163,118.6249504048874,2.230955081801179,-0.2087999634343483,1.1043997058814254,0.1085949728008019,-0.24057039603514324,-0.9938459847378597,-0.3732549117520439,-1.9540772285957726
-1015.1195165921961,147.33797777805768,-0.22646618990281372,122.06890382487569,2.2245315961330765,-0.7279312341449677,1.1532150257223341,0.11797957440788218,-0.2563632062718982,-1.0127967790458587,-0.3663573669571563,-2.02119837394768
-1094.418420169351,156.01476578135686,-0.23868166006038535,125.75065553028723,2.2226045504326457,-0.7279312341449677,1.1949151042786668,0.12300382258703078,-0.2708872967124048,-1.0398515508781392,-0.3797075188664527,-2.1508521021321307
-1224.8652412862918,172.6421960047722,-0.23620315886899385,124.6797662460879,2.218108110464974,-0.8143925654459667,1.2945769236966589,0.1408928152726395,-0.2893720866823363,-1.0520022845429402,-0.36971259719014093,-2.2379090361300986
-1179.5112727847848,168.2133280225247,-0.2292987626929754,123.1983737050342,2.220035156165405,-0.8143925654459667,1.2594775501144673,0.13214031438579588,-0.2849359901484551,-1.037942115920195,-0.36199228714639997,-2.1809416675056608
-1089.4874324347013,157.30934532602188,-0.21726032833478842,122.81883261912687,2.2226045504326457,-0.8143925654459667,1.1940628963056374,0.12135110739999193,-0.2714471494810219,-1.0263867085849134,-0.36069556920077045,-2.0851330210241494
-1098.7763360570623,159.18036994027239,-0.23443280087514307,121.76967301202436,2.223246898999456,-0.8143925654459667,1.1942013617987055,0.1248306220640601,-0.2724885031909797,-1.0106736473799378,-0.35169306494955943,-2.0635844509406547
-947.3834628408496,140.55094292475744,-0.21708329253540334,119.32183304852052,2.2245315961330765,-0.8143925654459667,1.0794976563080536,0.558932956401967,3.7357876957647433,0.2615185140432845,0.727977510703796,6.678259131656398
-1069.1199653640263,156.2993413469908,-0.23106912068682617,121.54234880107259,2.2283856875339376,-0.8143925654459667,1.1602056469786293,0.6362881802486041,4.009306417354927,0.27139819020388006,0.7471879731633886,7.075898709205441
-910.0825289406647,137.98112342214947,-0.2174373641341735,121.21144940897533,2.225816293266697,-0.8143925654459667,1.0863123055576331,0.5233115558934185,3.772805512529321,0.2683288386078173,0.7324652203923084,6.480757986977001
-975.8076932628275,130.32257838537095,-0.23850462426100028,113.37605876819197,2.225816293266697,-0.8143925654459667,1.002639950806215,0.5168633892035659,3.78356248960419,0.25639370828743846,0.7396245139502725,6.7057992928649455
-1119.2216765455175,140.39283985578797,-0.22026993692433516,113.39235859211828,2.217465761898164,-0.8143925654459667,1.0508701071548043,0.5986807903848166,3.994214317235187,0.25681787171173703,0.7740200310245879,7.359480657859246
-896.4541336563319,126.36539397384689,-0.19477678181288105,110.73813493062822,2.216823413331354,-0.8143925654459667,1.005020004883477,0.5090638179924221,3.5931754207497,0.24142974680551652,0.6945991448587774,6.098630283187424
